Date,Company,Symbol,Exchange,Close,Daily_Simple_Return,Daily_Log_Return,Volatility_20d,Volume
2015-01-13 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,767.8770141601562,-0.002633794509644738,-0.0026372690485595087,,838422
2015-01-14 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.03624725341797,-0.007612905193011832,-0.007642031272635284,,3303558
2015-01-14 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,622.79443359375,-0.004684599620167651,-0.004695606746407999,,1656545
2015-01-14 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,756.4016723632812,-0.014944244436624787,-0.015057034779161713,,996066
2015-01-15 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.08010864257812,0.015342724375611683,0.015226214982977946,,2786424
2015-01-15 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,629.064697265625,0.01006795072925315,0.010017606539863918,,2218360
2015-01-15 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,761.2407836914062,0.006397541815323926,0.0063771644087149,,2224116
2015-01-16 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.0560302734375,-0.0003485571985013536,-0.0003486179586810093,,2931264
2015-01-16 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,637.8486938476562,0.013963582156514054,0.013866989491007564,,2110020
2015-01-16 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,783.2234497070312,0.02887741498691998,0.028468319519112977,,2005202
2015-01-19 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.32901763916016,0.003953128563019437,0.003945335481585202,,3474804
2015-01-19 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,645.2448120117188,0.011595411631945662,0.011528700050070596,,1243345
2015-01-19 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,795.43603515625,0.015592721915804297,0.015472404532637738,,1382755
2015-01-20 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.87937927246094,-0.0064855724487468125,-0.006506695151819457,,2585316
2015-01-20 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,641.8087768554688,-0.005325165103671647,-0.0053393943331740195,,1488550
2015-01-20 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,804.0081176757812,0.010776583082318325,0.010718929546412972,,2053198
2015-01-21 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.44576263427734,-0.00629530409193102,-0.006315203076133317,,2291508
2015-01-21 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,647.5645141601562,0.008967994069647434,0.00892802042203236,,2155780
2015-01-21 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,816.5894165039062,0.015648223632983793,0.015527052620856846,,2358508
2015-01-22 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.30924987792969,-0.001994466145071372,-0.0019964577412279623,,6769236
2015-01-22 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,652.4952392578125,0.007614260803112449,0.007585418634661791,,1228990
2015-01-22 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,848.019775390625,0.03848979456687385,0.0377675371955886,,4797782
2015-01-23 00:00:00+05:30,Biocon,BIOCON.NS,NSE,66.34196472167969,-0.02879968905771313,-0.029222538513973773,,9542958
2015-01-23 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,650.2337036132812,-0.003465980299110938,-0.003472000723969233,,2207395
2015-01-23 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,854.2413330078125,0.007336571383988799,0.007309789655089845,,2835629
2015-01-27 00:00:00+05:30,Biocon,BIOCON.NS,NSE,65.76380920410156,-0.008714778345857321,-0.008752974100267548,,7389474
2015-01-27 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,623.60009765625,-0.04096005145385584,-0.04182254850525802,,2061520
2015-01-27 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,842.4434814453125,-0.013810911631914835,-0.01390716957284562,,2261868
2015-01-28 00:00:00+05:30,Biocon,BIOCON.NS,NSE,65.86820220947266,0.0015873929237752993,0.0015861343473555695,,4175184
2015-01-28 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,628.7734375,0.008295925326492926,0.008261703276756665,,1248555
2015-01-28 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,838.526123046875,-0.004649995500845661,-0.0046608403620214895,,1939863
2015-01-29 00:00:00+05:30,Biocon,BIOCON.NS,NSE,65.82002258300781,-0.0007314550093779904,-0.000731722653114222,,3593808
2015-01-29 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,652.8931884765625,0.03836000304412113,0.03764254835617326,,7008190
2015-01-29 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,847.7893676757812,0.011047055511219206,0.01098648248758098,,2668139
2015-01-30 00:00:00+05:30,Biocon,BIOCON.NS,NSE,66.60694122314453,0.01195561182228877,0.011884708067632324,0.014595796316756428,3130188
2015-01-30 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,627.6475830078125,-0.03866728266480646,-0.039434710020376344,0.020435248448428086,3163790
2015-01-30 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,845.89990234375,-0.0022286966598923375,-0.0022311839005169963,0.014177541868594566,1873464
2015-02-02 00:00:00+05:30,Biocon,BIOCON.NS,NSE,67.79533386230469,0.01784187379478719,0.017684575802813303,0.015055381731446325,4371726
2015-02-02 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,609.3709106445312,-0.029119322463882935,-0.02955170440453353,0.021464628816756332,1931265
2015-02-02 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,856.3611450195312,0.012366998325447298,0.01229115169154838,0.014256145444136089,1750030
2015-02-03 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.3735122680664,0.008528292034611473,0.00849213159782349,0.015190656565003511,4219668
2015-02-03 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,599.2862548828125,-0.016549289743831408,-0.016687759077773225,0.02118277476504552,2612865
2015-02-03 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,867.5599975585938,0.01307725438524776,0.012992485325355034,0.014281468011931215,2275229
2015-02-04 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.62242126464844,0.0036404301655026394,0.003633819837707982,0.012981884073514593,4199268
2015-02-04 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,601.1788330078125,0.003158053617248635,0.003153077439861397,0.020319536742628787,1074225
2015-02-04 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,883.8742065429688,0.018804704032326258,0.018630081340937264,0.012818418473596608,2769365
2015-02-05 00:00:00+05:30,Biocon,BIOCON.NS,NSE,67.49824523925781,-0.01638205129858561,-0.016517720838500612,0.012148802784007186,4394418
2015-02-05 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,596.3549194335938,-0.008024090851775023,-0.008056457124990597,0.020306169934347886,2110710
2015-02-05 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,884.4273071289062,0.0006257684428883081,0.0006255727314586855,0.012846856257408465,1850360
2015-02-06 00:00:00+05:30,Biocon,BIOCON.NS,NSE,66.16529846191406,-0.019747873039053343,-0.01994546799726134,0.012622182927361471,3071064
2015-02-06 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,590.9680786132812,-0.009032944383906227,-0.009073988780820032,0.02032217468030634,1222480
2015-02-06 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,854.2874145507812,-0.03407842830629837,-0.03467263678847798,0.015974627662736742,3120503
2015-02-09 00:00:00+05:30,Biocon,BIOCON.NS,NSE,66.16529846191406,0.0,0.0,0.012272086391237223,2007228
2015-02-09 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,601.6060180664062,0.018000869823776577,0.01784077257175435,0.019393141728069496,1760745
2015-02-09 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,867.744384765625,0.015752274920168396,0.01562949552893894,0.016029953688020883,1350099
2015-02-10 00:00:00+05:30,Biocon,BIOCON.NS,NSE,66.2134780883789,0.0007281706209272265,0.0007279056333302882,0.012008814648305567,2002056
2015-02-10 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,607.701416015625,0.01013187662053272,0.010080893240947115,0.019266877427300804,1694925
2015-02-10 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,847.5588989257812,-0.023262018394156203,-0.023536849595814844,0.017351736834338452,1515424
2015-02-11 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.16472625732422,0.02946904807418327,0.029043182025667254,0.013331664029984735,2466582
2015-02-11 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,611.9526977539062,0.0069956752218132134,0.006971319012022403,0.019304573607225435,1164455
2015-02-11 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,853.36572265625,0.006851233274558721,0.00682787022562977,0.017262676217203173,1046438
2015-02-12 00:00:00+05:30,Biocon,BIOCON.NS,NSE,67.53036499023438,-0.00930629816798656,-0.009349872314151065,0.013386464100922505,2342514
2015-02-12 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,646.661865234375,0.05671870980855931,0.05516855019298697,0.023172007441926334,2286200
2015-02-12 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,851.2916870117188,-0.0024304182714012246,-0.00243337653206744,0.016702913324423644,778562
2015-02-13 00:00:00+05:30,Biocon,BIOCON.NS,NSE,72.33216094970703,0.07110573088368533,0.06869150823971565,0.020649986774681283,10444218
2015-02-13 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,649.1369018554688,0.003827404636264964,0.0038200987589056936,0.02310149037765913,1055275
2015-02-13 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,866.9148559570312,0.018352310005697703,0.01818593881196398,0.016928051468595884,2046667
2015-02-16 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.50137329101562,-0.02531083870098061,-0.025636667738741327,0.021565321687030178,3684510
2015-02-16 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,650.5540161132812,0.0021830745621791436,0.002180695117281612,0.022925193451889876,749685
2015-02-16 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,843.134765625,-0.027430710373257172,-0.027813957054108773,0.017702669625348572,2869370
2015-02-18 00:00:00+05:30,Biocon,BIOCON.NS,NSE,71.61750793457031,0.015831388687245873,0.015707379367576418,0.021805847971070044,3508698
2015-02-18 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,651.1363525390625,0.0008951392372618105,0.0008947388390583807,0.0227951789427505,1048480
2015-02-18 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,845.9459228515625,0.0033341730660088054,0.0033286270351903517,0.017485270002078668,1309654
2015-02-19 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.83059692382812,-0.01098769048849213,-0.01104850101472947,0.021919325759641294,2048688
2015-02-19 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,656.697998046875,0.008541445253555935,0.008505173505796718,0.02281314053889775,858420
2015-02-19 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,844.9320678710938,-0.0011984867508447739,-0.001199205510430702,0.01741810208806423,1190354
2015-02-20 00:00:00+05:30,Biocon,BIOCON.NS,NSE,71.39269256591797,0.007935774460496647,0.007904451806238876,0.021879774227796016,3519300
2015-02-20 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,660.774658203125,0.006207815721038568,0.006188626607066978,0.022773221111091636,757390
2015-02-20 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,841.7062377929688,-0.003817857317515272,-0.0038251639377816548,0.017194802146742943,1146633
2015-02-23 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.43714141845703,-0.013384439122794856,-0.013474818081858991,0.022144949792541665,2368506
2015-02-23 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,658.0374145507812,-0.004142476740538581,-0.004151080566297462,0.022752174198626365,2079990
2015-02-23 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,837.51220703125,-0.004982772579559258,-0.004995227983036978,0.014886343115618266,2440626
2015-02-24 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.57422637939453,-0.02644790804321806,-0.0268039456304763,0.021979749508474908,3377460
2015-02-24 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,652.2041015625,-0.008864713250785972,-0.008904238581823275,0.022835671261679794,1082050
2015-02-24 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,839.1713256835938,0.0019810083225233477,0.00197904871311131,0.014785461083233722,1469026
2015-02-25 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.28515625,-0.004215434058201684,-0.004224344048819058,0.021888433009934653,2587314
2015-02-25 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,636.5965576171875,-0.023930459664269432,-0.024221444763243522,0.021490245098319715,2027820
2015-02-25 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,821.0135498046875,-0.02163774586091205,-0.021875274524375585,0.015244824736015477,1407691
2015-02-26 00:00:00+05:30,Biocon,BIOCON.NS,NSE,67.70701599121094,-0.008466558334763508,-0.00850260323480986,0.022016037339715692,1882782
2015-02-26 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,631.3261108398438,-0.008279100341150647,-0.008313562434277978,0.021523768980427068,2485045
2015-02-26 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,797.9248046875,-0.028122246122101346,-0.028525250046438286,0.01638703425446696,2614022
2015-02-27 00:00:00+05:30,Biocon,BIOCON.NS,NSE,67.83550262451172,0.0018976856595993574,0.0018958873289195044,0.022009214283480183,3212994
2015-02-27 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,636.3441772460938,0.007948453770705743,0.007917031209392784,0.01969932172206761,2169240
2015-02-27 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,810.0914306640625,0.015247835266040344,0.015132755364356303,0.0165934068953825,2160310
2015-03-02 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.5816879272461,0.04048300958180073,0.03968503762817887,0.02357519270139924,3881280
2015-03-02 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,657.4259643554688,0.03312953565570553,0.03259257981287259,0.019023298485092408,1361095
2015-03-02 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,852.7664794921875,0.052679299166444205,0.05133862756810837,0.020629389154621064,2019863
2015-03-03 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.86701965332031,-0.010125406389578595,-0.010177016998005266,0.02348781891390591,3912678
2015-03-03 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,661.551025390625,0.006274563614475426,0.00625496049813277,0.017514481962260266,1999645
2015-03-03 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,869.2191772460938,0.019293321383485385,0.019109565010934658,0.020893670487008374,2114707
2015-03-04 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.6946792602539,-0.016779596423084242,-0.016921968731523348,0.023783974563472712,3823038
2015-03-04 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,658.1636962890625,-0.005120283956271399,-0.005133437529398353,0.01697804855242235,1453640
2015-03-04 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,927.5173950195312,0.06706964054582998,0.0649162378053639,0.025518964753114305,7567230
2015-03-05 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.8509750366211,0.016832392098178328,0.016692297287907925,0.02405710063800284,2004534
2015-03-05 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,668.0736083984375,0.015056910864652995,0.014944680739289312,0.017124192813607792,1404490
2015-03-05 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,957.4267578125,0.032246686642829925,0.03173767593907563,0.026109247456686156,3792463
2015-03-09 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.22465515136719,-0.008966515999605518,-0.009006957129720243,0.023828624490492282,2329464
2015-03-09 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,673.1304931640625,0.00756935269116199,0.0075408488876102815,0.016832076050390152,1170590
2015-03-09 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,959.5006103515625,0.002166069124494463,0.002163726578902305,0.026100035766991124,3154190
2015-03-10 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.45751953125,0.0033638936788291662,0.0033582484449231524,0.023297050974122956,2175042
2015-03-10 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,667.25830078125,-0.008723705793226122,-0.008761980072891792,0.016817476952402505,1110320
2015-03-10 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,944.4307250976562,-0.015705967345226224,-0.015830612892247135,0.024973443150695634,2094814
2015-03-11 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.67862701416016,-0.01121394087128913,-0.011277291155697656,0.02349908612196642,1928904
2015-03-11 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,673.2178344726562,0.008931374378450707,0.008891725558400078,0.016604043861033594,1548505
2015-03-11 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,930.7894287109375,-0.014443935403846808,-0.014549264513694553,0.025221055556283872,1845619
2015-03-12 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.12398529052734,0.021045241281092864,0.02082684895606896,0.023871846490553475,3288132
2015-03-12 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,666.384765625,-0.010149863087047795,-0.010201724167737876,0.016939427063559786,1841340
2015-03-12 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,955.0303955078125,0.02604344876418141,0.02571009357531196,0.024842518736927263,1990646
2015-03-13 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.56621551513672,-0.022214507189468824,-0.02246496550878055,0.023667988249273863,2770410
2015-03-13 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,655.46533203125,-0.016386079269847476,-0.016521815903576022,0.017571591984542705,970535
2015-03-13 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,932.4024047851562,-0.023693477012974418,-0.02397868143817432,0.025728314310647912,1499576
2015-03-16 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.7348403930664,0.002459299768301504,0.002456280639574914,0.023555966544284213,1830132
2015-03-16 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,643.1287231445312,-0.018821146266406297,-0.01900051826339163,0.01309859247444046,1089025
2015-03-16 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,949.2235717773438,0.01804067311051538,0.01787987126979615,0.02583470665479159,1445672
2015-03-17 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.00354766845703,0.018457994055640636,0.018289712884421338,0.017485522972847337,3429180
2015-03-17 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,667.2874145507812,0.037564317277150705,0.03687596375754704,0.015580702183171934,1772035
2015-03-17 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,960.330322265625,0.011700879348671034,0.01163295340860345,0.025706718520217275,1818956
2015-03-18 00:00:00+05:30,Biocon,BIOCON.NS,NSE,72.17156219482422,0.030970066497702398,0.03050017114845754,0.01797221240175211,6248232
2015-03-18 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,665.2684936523438,-0.003025564178812834,-0.003030150451156592,0.015612081412603385,852305
2015-03-18 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,962.7265014648438,0.0024951614498287533,0.0024920537029783445,0.024537160879364615,1489193
2015-03-19 00:00:00+05:30,Biocon,BIOCON.NS,NSE,71.1999740600586,-0.013462201803847051,-0.013553638798692655,0.017921252138790467,6819012
2015-03-19 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,664.8123168945312,-0.0006857032343559055,-0.0006859384363440307,0.015617886855046685,1389765
2015-03-19 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,965.7220458984375,0.0031115217344031,0.0031066909687454975,0.02453893090963431,2661474
2015-03-20 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.80278778076172,-0.019623409948412607,-0.01981850556961969,0.018296447896360046,4132590
2015-03-20 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,665.1812133789062,0.0005548881616668222,0.0005547342681573359,0.015520879754069114,1539650
2015-03-20 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,946.2739868164062,-0.02013836089238097,-0.020343901869063232,0.025224748673339566,2371025
2015-03-23 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.8830795288086,0.0011502656355080187,0.0011496045868643675,0.018192988878829378,2870928
2015-03-23 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,671.40283203125,0.009353268744226817,0.009309797779638807,0.015594797104498428,948465
2015-03-23 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,944.06201171875,-0.002337563040381241,-0.002340299405981554,0.025196653016423674,1972135
2015-03-24 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.74658966064453,-0.00195311753695393,-0.0019550273581525218,0.01795857888365608,2146146
2015-03-24 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,681.6524658203125,0.015265997252429608,0.015150644418938337,0.015865196866523153,2612275
2015-03-24 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,955.9520263671875,0.012594527161187807,0.012515875799966552,0.02509790528563394,2573597
2015-03-25 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.54583740234375,-0.002878309309136906,-0.002882459607183925,0.01689715800910944,2359746
2015-03-25 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,681.4874267578125,-0.00024211613802549437,-0.00024214545286946725,0.015673760369304825,1969915
2015-03-25 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,969.6854858398438,0.014366264303917298,0.014264047349616067,0.025122163991216497,4242685
2015-03-26 00:00:00+05:30,Biocon,BIOCON.NS,NSE,69.28887939453125,-0.0036948006870047845,-0.0037016433230472037,0.016889362139289602,3901602
2015-03-26 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,668.8889770507812,-0.018486694269575277,-0.01865970883135151,0.015235141997416726,2686595
2015-03-26 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,947.2417602539062,-0.023145366114765586,-0.023417426253809697,0.02521643478447232,2974909
2015-03-27 00:00:00+05:30,Biocon,BIOCON.NS,NSE,68.26107788085938,-0.014833571023996073,-0.01494468865534523,0.017132746323878623,3031524
2015-03-27 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,663.0070190429688,-0.008793623769593029,-0.008832515848501348,0.015254876889644298,1219560
2015-03-27 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,932.03369140625,-0.016055108089385484,-0.016185387654054476,0.02445270673140297,1999967
2015-03-30 00:00:00+05:30,Biocon,BIOCON.NS,NSE,70.06777954101562,0.02646752316612422,0.026123318560490365,0.018088986156490672,2177604
2015-03-30 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,664.9287719726562,0.002898540851741682,0.0028943481820028335,0.015202709617914133,1409625
2015-03-30 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,931.6649780273438,-0.0003956009126128146,-0.00039567918329716143,0.02446144521187509,1613058
2015-03-31 00:00:00+05:30,Biocon,BIOCON.NS,NSE,75.36741638183594,0.07563586109815379,0.07291198540918158,0.02307014793706918,11922354
2015-03-31 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,677.2459106445312,0.018523997142330773,0.018354517666199912,0.013942846549012277,1400455
2015-03-31 00:00:00+05:30,Sun Pharma,SUNPHARMA.NS,NSE,943.7394409179688,0.012960090993428652,0.01287682764291699,0.022079199883707098,1939047
2015-04-01 00:00:00+05:30,Biocon,BIOCON.NS,NSE,74.8454818725586,-0.006925201026303673,-0.006949291516345716,0.02298136537793654,11657898
2015-04-01 00:00:00+05:30,Dr. Reddy's,DRREDDY.NS,NSE,685.9619750976562,0.012869866493294913,0.01278775353296027,0.014136423840197214,1413925
